,Date,R000,R001,R002,R003,R004,R005,Totale complessivo
1477,20220117,17674.9132,33858.6073,29812.0746,19544.9359,28282.9834,28503.4015,157676.9159
1478,20220118,22110.0376,39370.7118,31093.944,17945.8412,28273.6083,29835.6569,168629.7998
1479,20220119,20662.3074,39089.4175,33993.0801,17554.6476,27929.7858,31613.498,170842.7364
1480,20220120,16133.3907,40734.603,33212.80333,18573.2295,33459.8971,32339.8411,174453.7647
1481,20220121,26357.2057,58394.9786,44597.9289,20758.2886,38820.9675,42557.585,231486.9543
1482,20220122,37123.331,65165.3702,49579.4936,26768.8428,47401.2077,45196.5724,271234.8177
1483,20220123,34519.4073,45651.9462,37271.0611,23295.9671,35105.2065,30340.3429,206183.9311
1484,20220124,17207.4385,34620.7575,27887.2881,15649.809,25380.1303,24520.1404,145265.5638
1485,20220125,15680.4123,39602.8591,28481.0995,17960.7092,28825.6654,29654.4738,160205.2193
1486,20220126,18811.6957,37609.5146,32869.844,18325.9664,28288.6415,27154.0479,163059.7101
1487,20220127,20076.9625,40245.7349,33996.6732,17428.9717,31538.5798,30845.4006,174132.3227
1488,20220128,30190.3,56375.326,47017.4481,19768.5754,42659.3482,47248.8107,243259.8084
1489,20220129,43580.586,62901.552,57542.9183,25451.2902,54965.1788,44855.2692,289296.7945
1490,20220130,33224.2393,53180.6884,45560.2189,18363.0951,36976.4682,35463.484,222768.1939
1491,20220131,16956.4584,30904.9139,30853.7019,15028.9874,25322.7646,26745.2192,145812.0454
1492,20220201,19666.7296,32404.4756,28722.911,16753.4689,27909.7966,30497.4894,155954.8711
1493,20220202,19421.738,34170.7114,33516.0651,17402.7049,31495.8343,30340.7146,166347.7683
1494,20220203,17992.4689,40498.2018,34651.7738,17208.7188,28568.9033,30489.5598,169409.6264
1495,20220204,23585.2323,53926.5664,45789.4339,18363.4668,42951.6283,43470.7693,228087.097
1496,20220205,36159.4716,64441.5051,51523.2368,25138.1123,43656.3302,40983.1051,261901.7611
1497,20220206,33929.189,51375.7958,47156.1748,20422.3544,37810.4391,35003.2781,225697.2312
1498,20220207,16830.2043,33232.2515,25615.9946,16764.496,22668.3723,29372.3122,144483.6309
1499,20220208,17298.7528,33480.1754,30031.4189,17003.6643,28864.6526,30583.5586,157262.2226
1500,20220209,20561.4528,38659.5671,34215.4393,16373.8393,28229.0043,32318.1999,170357.5027
1501,20220210,19257.9422,42031.0926,34441.6394,17517.5189,31174.2312,31896.7334,176319.1577
1502,20220211,26638.4587,58495.6267,47868.4346,20396.005,41314.9919,47439.5754,242153.0923
1503,20220212,40009.8293,66336.8447,56046.5367,26927.2696,47689.7708,41976.2049,278986.456
1504,20220213,36124.7796,51378.439,43985.0782,20138.5821,40220.6245,34133.2936,225980.797
1505,20220214,20300.6846,37455.9199,31950.6712,19610.3551,30410.7181,30551.3033,170279.6522
1506,20220215,16050.1299,32034.3037,31346.287,16449.2118,27490.7668,27361.5804,150732.2796
1507,20220216,18908.7094,36853.8072,31937.9095,15399.7375,28115.9662,30944.3141,162160.4439
1508,20220217,20912.5028,40784.3695,35321.1229,18343.4776,30011.5123,33522.5079,178895.493
1509,20220218,25453.2313,53677.9817,49018.3092,24451.9541,42924.9072,45146.5581,240672.9416
1510,20220219,41915.3287,65392.6028,55897.3198,25074.882,51730.9758,42296.8994,282308.0085
1511,20220220,36571.976,56366.8182,46559.4724,18522.1414,37371.4614,38901.5438,234293.4132
1512,20220221,16972.5654,32769.9806,27940.9781,16937.6669,24068.9792,26337.8773,145028.0475
1513,20220222,18858.6125,34692.9499,30193.5214,15277.2004,30091.18,32696.5079,161809.9721
1514,20220223,18969.2552,36265.3235,35098.2681,18110.1739,33133.4206,32892.7242,174469.1655
1515,20220224,18299.8235,37410.9029,34759.8972,17946.4607,28739.3071,33442.3446,170598.736
1516,20220225,27972.903,54050.4664,48557.8968,20571.6126,41738.4821,48316.2092,241207.5701
1517,20220226,40010.6966,64851.2011,57151.2291,25640.6507,52282.2895,41461.3591,281397.4261
1518,20220227,36446.8783,55340.4719,52584.5642,19462.6663,44411.129,35111.6906,243357.4003
1519,20220228,24413.8755,28249.3652,30237.2168,18266.0401,28823.6417,29106.7945,159096.9338
1520,20220301,20619.3141,37204.8985,29429.6366,18869.6809,30057.4792,29315.3595,165496.3688
1521,20220302,17464.3245,36219.4805,32712.3671,17412.5756,27148.2659,29511.9475,160468.9611
1522,20220303,21784.924,39063.6463,35325.2942,18219.0407,31889.7537,34515.4012,180798.0601
1523,20220304,25813.9868,48067.2528,47613.8614,21990.3915,41423.0327,44423.3538,229331.879
1524,20220305,36780.7475,62855.0069,51118.0838,27926.3579,50948.2169,44121.5334,273749.9464
1525,20220306,38979.353,57181.4607,51229.7177,19684.6538,39807.2528,36272.7988,243155.2368
1526,20220307,18155.2735,29596.7364,28182.9961,16239.3252,23567.3907,29435.9555,145177.6774
1527,20220308,18425.995,33464.3575,31173.1574,17406.5458,34823.1688,31237.5028,166530.7273
1528,20220309,18962.9363,39166.3181,32450.6077,19153.7836,29566.0092,28779.3681,168079.023
1529,20220310,20166.9552,41421.2981,35036.5246,18570.7515,26984.5527,30237.7124,172417.7945
1530,20220311,27230.8659,55524.2569,42597.7699,22596.7168,41368.5993,48488.9258,237807.1346
1531,20220312,37969.2789,61011.0445,50753.7352,26325.3634,50324.1739,40972.2019,267355.7978
1532,20220313,34971.5597,50394.3839,42750.5799,19116.7788,42627.2168,39915.7892,229776.3083
1533,20220314,15917.846,29207.36,26374.2213,17045.3773,22444.5676,26623.7559,137613.1281
1534,20220315,20096.2909,34093.7695,31176.0484,17571.2915,29889.4708,30857.7493,163684.6204
1535,20220316,19815.6574,35336.8995,31096.6285,19138.2961,29185.884,27760.9101,162334.2756
1536,20220317,19328.0283,40959.6054,31200.1263,19415.3365,30419.2259,32498.7635,173821.0859
1537,20220318,25736.1363,54895.7948,48621.5814,23400.3322,45590.4092,46666.1916,244910.4455
1538,20220319,39360.6346,62493.6319,55940.2718,26730.8055,54166.5194,42992.0197,281683.8829
1539,20220320,33009.2315,53234.2132,49469.9247,20350.9467,37805.1527,38743.6952,232613.164
1540,20220321,17063.1776,28668.5189,25305.2947,17042.0733,26708.1318,26965.183,141752.3793
1541,20220322,20240.9648,38223.4391,26088.2601,17655.337,24982.7417,29077.678,156268.4207
1542,20220323,21793.5144,37072.945,30477.335,18635.0969,28415.9694,29963.7695,166358.6302
1543,20220324,17110.59,40505.3467,33727.5211,17387.4239,34275.7373,30104.5612,173111.1802
1544,20220325,28404.075,52779.1698,48207.7141,22143.7384,39341.967,46090.5109,236967.1752
1545,20220326,39732.4172,64899.3569,57150.0314,27773.5479,47745.7736,44733.269,282034.396
1546,20220327,36781.9039,54986.7787,50436.0969,22330.91,43777.3805,35761.9591,244075.0291
1547,20220328,17154.1615,31223.8325,27354.3942,17443.5919,26725.1061,28034.0683,147935.1545
1548,20220329,16936.304,34689.0264,26486.8877,15652.1631,26502.21,26332.5909,146599.1821
1549,20220330,18054.4602,38585.3923,31162.5433,18565.0934,28977.2364,30109.1455,165453.8711
1550,20220331,20428.9624,38407.5958,25660.4747,18415.257,30861.425,31460.4815,165234.1964
1551,20220401,30288.594,50187.6774,51611.3297,20722.7293,43416.9554,44631.9601,240859.2459
1552,20220402,39338.9934,65561.8502,55723.9424,25691.6562,52946.5174,39428.8209,278691.7805
1553,20220403,33331.165,52658.4499,51000.8744,20097.3234,40181.7199,34939.0979,232208.6305
1554,20220404,16348.3572,31191.7424,25561.8503,15969.6775,22739.1192,28932.6737,140743.4203
1555,20220405,19664.2103,33363.379,26931.2344,15230.8205,29101.2603,26242.7221,150533.6266
1556,20220406,20844.523,37082.6092,32423.2258,13779.9928,31866.9974,34873.1005,170870.4487
1557,20220407,22019.4667,40473.0088,35210.5628,16204.3028,32399.2305,32518.1332,178824.7048
1558,20220408,27692.8064,54385.3681,49780.0464,21653.0944,41611.1955,45286.5238,240409.0346
1559,20220409,40795.1075,66056.7068,57726.1664,23675.3489,51673.734,41639.3621,281566.4257
1560,20220410,36891.3076,49599.3176,46607.876,19441.8924,42846.8915,37875.8996,233263.1847
1561,20220411,17759.5782,36200.276,33825.1543,15914.542,28451.4048,29064.2555,161215.2108
1562,20220412,19744.9931,38099.3739,38518.6102,18008.3281,31870.7144,32594.0426,178836.0623
1563,20220413,28571.5052,48081.6665,45582.2318,22665.3574,37304.7206,41267.8686,223473.3501
1564,20220414,31779.4827,47779.97,41327.5471,21406.1617,42451.2375,38689.84,223434.239
1565,20220415,30401.4256,47801.5699,0.0,20711.0827,41585.5069,38879.9439,179379.529
1566,20220416,40622.3496,48365.3975,95790.6005,17814.2181,49174.2167,39080.4141,290847.1965
1567,20220417,13218.0237,28354.9693,24051.5919,0.0,18903.9599,19222.0112,103750.556
1568,20220418,25704.5831,51067.45,47123.3,0.0,35388.8136,32203.9228,191488.0695
1569,20220419,24279.6092,41500.3463,35860.4183,20614.2342,32736.9819,27426.2975,182417.8874
1570,20220420,21222.005,40041.9194,34362.426,18316.9217,31928.1627,29185.3884,175056.8232
1571,20220421,21687.7451,37177.9709,33100.0915,15559.775,29858.0828,28613.3008,165996.9661
1572,20220422,27555.6078,51717.7598,48827.0902,25170.0785,45494.7997,39715.2364,238480.5724
1573,20220423,39609.7975,64786.2362,49997.2844,17434.795,51501.8434,41179.8583,264509.8148
1574,20220424,39707.1003,49162.1984,44467.5035,19227.0085,36016.5736,38822.2478,227402.6321
1575,20220425,34414.3814,50796.7698,44233.3738,18302.2189,35580.9412,37685.6305,221013.3156
1576,20220426,16965.5444,35193.4233,29627.6288,15154.1264,27339.2784,28129.2235,152409.2248
1577,20220427,18672.3082,34388.6102,34351.8945,15883.7735,28341.712,30280.6231,161918.9215
1578,20220428,23185.9439,41317.8416,37044.035,16235.443,31375.61,30151.478,179310.3515
1579,20220429,30770.0281,52938.0096,49580.3196,22540.8379,40967.7828,46617.0446,243414.0226
1580,20220430,41524.0112,60673.5409,57425.7089,22935.3768,55131.8243,39463.389,277153.8511
1581,20220501,33685.3538,54133.2316,50762.2843,21066.304,46068.1676,41186.425,246901.7663
1582,20220502,18341.9495,36047.1769,35932.8998,19707.2036,26947.424,32299.3258,169275.9796
1583,20220503,21019.0155,37691.4125,34016.1668,14118.5702,28673.0619,30131.241,165649.4679
1584,20220504,27313.2181,41712.7935,33626.5013,17312.1753,29469.7802,36333.9641,185768.4325
1585,20220505,25525.052,38522.575,34213.5808,17745.0406,29055.4173,34176.3695,179238.0352
1586,20220506,35858.6011,51727.9609,46603.2504,20828.4573,42965.1747,44971.6526,242955.097
1587,20220507,49711.9014,65493.0031,67936.7241,25239.5038,50129.4031,39215.0521,297725.5876
1588,20220508,39450.9164,57139.0869,53434.0639,19921.5919,46218.0866,43093.5351,259257.2808
1589,20220509,17839.122,31717.2849,28887.8219,14754.425,26910.0475,28221.2812,148329.9825
1590,20220510,17999.0769,41236.1089,31712.5354,18821.236,26565.399,32195.8693,168530.2255
1591,20220511,21790.6234,39139.8861,33605.9752,17158.7458,29516.2014,32169.0656,173380.4975
1592,20220512,22133.909,39826.5399,36407.7259,20051.8934,32757.921,34158.0323,185336.0215
1593,20220513,31246.5475,49888.5002,53361.9954,24007.6074,44909.8265,52280.5136,255694.9906
1594,20220514,34536.4642,60843.6143,54488.7833,27159.9951,51337.5933,49330.8263,277697.2765
1595,20220515,34906.9665,58911.0634,47960.0793,21873.3886,38869.1233,38095.6156,240616.2367
1596,20220516,18070.7737,38631.2766,31194.303,17144.7038,27574.3993,28787.6694,161403.1258
1597,20220517,21383.9423,38688.1467,35045.7758,20365.2365,29349.432,29263.7345,174096.2678
1598,20220518,21107.4801,34909.4858,37933.6783,19706.9971,32259.3887,36029.1288,181946.1588
1599,20220519,20260.954,39589.9735,35417.2693,20320.2195,34491.7363,32474.6443,182554.7969
1600,20220520,23663.4132,55086.3117,49060.1048,23667.9562,42659.596,43955.0531,238092.435
1601,20220521,39340.9345,61089.2254,56770.2366,28017.7135,48059.3232,44012.9557,277290.3889
1602,20220522,34116.5258,54662.615,48452.7057,21826.6783,50142.3713,36704.6729,245905.569
1603,20220523,17570.259,32710.7977,30911.9762,18204.4618,24819.8132,30537.633,154754.9409
1604,20220524,21252.1127,34197.9694,35640.5784,19055.407,29333.2011,30058.4704,169537.739
1605,20220525,19457.5864,36147.5772,36574.6192,19676.3525,30756.9773,28288.022,170901.1346
1606,20220526,20021.7444,38601.7471,39657.2925,20277.5566,31963.722,40435.3845,190957.4471
1607,20220527,21571.403,48167.8183,46711.6629,25841.9469,46514.2489,42425.3424,231232.4224
1608,20220528,32928.7791,61091.2904,60816.2324,26604.221,56081.683,48755.4347,286277.6406
1609,20220529,39005.5785,55929.1208,49145.0176,21702.4066,45599.8669,42336.7952,253718.7856
1610,20220530,21188.139,43316.9681,35852.8191,20332.7747,28752.3166,32472.9097,181915.9272
1611,20220531,21539.8085,37327.3943,34099.5102,20574.7927,29811.7029,31990.0714,175343.28
1612,20220601,27078.7993,44500.9152,43547.7112,22617.2842,39633.7515,39487.2604,216865.7218
1613,20220602,35998.732,52086.7753,46753.1281,19721.2869,40685.9103,41994.5008,237240.3334
1614,20220603,33866.0,54221.4071,52896.3379,29168.0837,41038.8188,38243.7587,249434.4062
1615,20220604,29016.4714,54503.4448,49762.1635,24416.3122,47433.8347,34335.6223,239467.8489
1616,20220605,34834.4437,47278.4228,46289.5769,20045.9875,43177.0024,35109.2126,226734.6459
1617,20220606,22997.6159,41104.5684,34202.6776,17272.3621,31363.5917,36297.9092,183238.7249
1618,20220607,22093.8067,40301.6138,33807.2301,17677.4738,34037.9319,34331.4923,182249.5486
1619,20220608,32300.6474,40044.0257,38457.0732,17994.1209,44368.8791,47061.7217,220226.468
1620,20220609,26468.1375,37943.9207,37861.9815,19062.5106,34546.0458,30262.4924,186145.0885
1621,20220610,28533.4266,50988.6083,49367.8311,22861.2433,46688.824,45030.7116,243470.6449
1622,20220611,37874.8671,58404.1472,47817.2226,23592.8728,44706.2588,40793.7033,253189.0718
1623,20220612,37194.0366,46185.8726,44883.3532,18574.675,43949.808,37090.0019,227877.7473
1624,20220613,24370.0562,37002.8589,29539.2468,21228.3652,28849.3716,32673.8342,173663.7329
1625,20220614,23582.3413,43558.5318,32455.8115,21118.0942,35713.6794,32177.7386,188606.1968
1626,20220615,26244.7045,42259.812,38891.3427,22500.4052,40627.0165,34313.5268,204836.8077
1627,20220616,24343.046,44830.2001,36977.8724,20674.4083,37811.9672,34640.8706,199278.3646
1628,20220617,29420.055,52707.3491,48568.9239,24462.6095,49115.2816,42042.3262,246316.5453
1629,20220618,36788.7184,57345.7521,53400.5696,25461.6152,54367.2374,40483.1273,267847.02
1630,20220619,35666.267,52197.2528,42072.0622,21756.2205,46393.2399,38507.1701,236592.2125
1631,20220620,23747.8304,39943.6254,34235.7176,23432.4636,34648.7176,34121.6057,190129.9603
1632,20220621,24894.9792,38037.713,32815.7823,22585.8549,33558.2324,31504.3834,183396.9452
1633,20220622,33895.9425,47627.7795,38110.814,21135.0685,36383.235,38921.4091,216074.2486
1634,20220623,24232.1968,43867.1254,38995.9969,19583.1797,39193.4109,35952.8477,201824.7574
1635,20220624,29986.278,57487.3698,47379.6078,23760.4682,50651.4351,43283.4325,252548.5914
1636,20220625,35265.6157,50291.4643,45236.0965,23964.9445,53050.7173,45390.1868,253199.0251
1637,20220626,32671.604,53230.9918,41845.3665,20998.3242,43063.4687,36851.8248,228661.58
1638,20220627,23999.3474,39429.1926,32220.1537,19662.4344,34280.9411,33872.608,183464.6772
1639,20220628,24675.3871,41310.4489,33686.1798,19351.1976,29729.1442,32475.429,181227.7866
1640,20220629,25696.5709,42754.7512,34963.0932,19620.7214,40215.7098,37069.5171,200320.3636
1641,20220630,22813.8309,41163.0905,38060.3867,19902.7178,34863.808,35445.2294,192249.0633
1642,20220701,27358.772,48098.7234,44846.6788,22395.2141,48103.8446,40738.5678,231541.8007
1643,20220702,36071.5852,56071.6471,45763.9105,24243.8434,50766.373,41969.5556,254886.9148
1644,20220703,34964.6626,45761.3499,40728.408,23600.5959,44734.2189,36637.9734,226427.2087
1645,20220704,21338.5949,56120.6289,0.0,22412.3536,29899.7545,28672.9793,158444.3112
1646,20220705,26428.0765,0.0,52703.3017,24595.4716,34326.6602,27690.3284,165743.8384
1647,20220706,35249.4261,40142.774,38998.3097,19583.9231,35886.4373,33856.9553,203717.8255
1648,20220707,27964.1061,44149.1631,40436.2931,19373.4996,39356.009,32520.859,203799.9299
1649,20220708,28685.2041,53071.5738,50345.8564,22976.6355,49609.4361,41759.6277,246448.3336
1650,20220709,44130.9911,55956.7505,56151.893,25321.2365,57915.5269,44104.7656,283581.1636
1651,20220710,42630.5621,47085.717,50473.3082,19567.8574,47195.6163,42113.0731,249066.1341
1652,20220711,26901.581,59272.2732,0.0,22661.7643,37664.8979,32139.0818,178639.5982
1653,20220712,26951.554,0.0,52000.3757,25800.11,34213.0439,31137.722,170102.8056
1654,20220713,28505.0535,43666.2835,42109.6039,19203.7566,37232.1152,32429.0904,203145.9031
1655,20220714,31323.6133,43029.231,41147.7682,19196.9008,38317.727,32926.012,205941.2523
1656,20220715,32070.0695,51464.6734,51486.6863,21473.9763,52058.5674,43171.303,251725.2759
1657,20220716,41762.3948,56088.6627,58509.71,29374.5011,60770.1829,41997.9287,288503.3802
1658,20220717,43150.24,57033.9784,49476.574,24440.7618,52416.5558,41917.022,268435.132
1659,20220718,27320.6934,56897.4406,0.0,26809.895,33974.0821,33238.5704,178240.6815
1660,20220719,26329.5347,0.0,57980.4505,26812.03847,42841.1095,36789.8748,190753.008
1661,20220720,31197.5657,48239.639,51094.3363,22024.877,41479.2833,34070.3524,228106.0537
1662,20220721,28647.2494,46809.007,41858.0869,22171.7811,38509.5242,35190.9453,213186.5939
1663,20220722,28971.95,50679.4365,48210.5638,24196.0593,44923.2903,40279.7248,237261.0247
1664,20220723,43330.3493,56120.0094,56231.3542,28697.5528,57418.6879,44217.1842,286015.1378
1665,20220724,39239.3778,51039.7377,51254.6216,25564.4109,44648.4801,38775.0419,250521.67
1666,20220725,22779.841,46245.7163,0.0,24733.8266,31802.0325,33211.5189,158772.9353
1667,20220726,22302.2065,0.0,46934.1873,23098.6357,33347.3546,28493.1591,154175.5432
1668,20220727,23831.2151,40626.397,40478.0061,20578.1793,39311.5702,33617.5392,198442.9069
1669,20220728,25977.4935,41330.7685,39944.7818,22060.5189,36483.3462,34446.3476,200243.2565
1670,20220729,31572.4045,56524.2951,51787.8872,22648.0114,45800.9566,41143.6382,249477.193
1671,20220730,37935.4955,56500.5889,56845.733,24818.4503,55203.3559,41858.4586,273162.0822
1672,20220731,37972.5003,44786.133,44519.748,21278.3795,41228.138,38787.1015,228572.0003
1673,20220801,28443.8882,49551.9465,0.0,24242.9348,33990.9325,30843.4182,167073.1202
1674,20220802,25128.6133,0.0,49079.681,25059.3945,33889.8714,35225.4308,168382.991
1675,20220803,26314.6667,39873.5806,36548.3111,20640.6249,32791.2088,30179.149,186347.5411
1676,20220804,27691.8565,42486.4664,41958.5285,18434.9571,37503.6627,36129.5704,204205.0416
1677,20220805,27352.9487,53468.1777,46779.1058,20388.2819,47960.2032,38290.3451,234239.0624
1678,20220806,36674.1109,52970.4714,50963.7457,24955.938,48910.1858,39689.5891,254164.0409
1679,20220807,35830.0215,49768.8954,47794.6315,21857.8598,40296.3687,37210.0197,232757.7966
1680,20220808,29143.1385,51682.2005,0.0,22642.6424,34351.3989,25881.3058,163700.6861
1681,20220809,28216.2013,0.0,50340.4048,25494.8204,34533.5319,27333.4551,165918.4135
1682,20220810,25749.311,40295.7905,37149.5152,18148.1286,34326.5363,31985.7762,187655.0578
1683,20220811,29093.785,40670.9184,39453.4357,21204.7416,36787.149,32381.0585,199591.0882
1684,20220812,33565.6664,49853.5604,47281.1073,23892.1326,48357.8396,39846.1161,242796.4224
1685,20220813,33245.8805,51969.0703,51096.6078,27956.5482,46588.465,37260.6535,248117.2253
1686,20220814,32678.0055,44768.1675,38844.302,21324.3877,38669.3965,31704.771,207989.0302
1687,20220815,12563.8317,54372.6477,0.0,0.0,38797.633,30525.0365,136259.1489
1688,20220816,29141.9821,43258.0743,42505.1753,27415.6421,38532.7761,29617.3864,210471.0363
1689,20220817,30400.104,40629.4119,42199.5553,21732.8034,34890.24,33330.6694,203182.784
1690,20220818,39088.8393,41602.7703,40849.5409,20917.2936,38068.9771,33332.7344,213860.1556
1691,20220819,35575.407,49313.9346,50157.0328,21248.5196,45924.8153,32153.3303,234373.0396
1692,20220820,33854.849,54846.3587,45835.153,29256.2592,50300.1373,36287.2125,250379.9697
1693,20220821,35272.1411,45588.592,42434.2632,24820.6805,43971.9861,35312.4499,227400.1128
1694,20220822,25683.1897,37692.032,29088.2095,21989.6481,33515.8173,32760.4403,180729.3369
1695,20220823,24801.8477,35189.3759,33672.2617,21706.3301,34810.118,29245.9342,179425.8676
1696,20220824,29243.9931,40725.517,35712.3578,21275.3233,32636.2925,31499.7991,191093.2828
1697,20220825,27516.0424,40580.4301,35915.6777,21486.5728,34252.8571,34771.1308,194522.7109
1698,20220826,28166.3935,48939.9218,44353.3503,23080.0507,45889.8342,37326.4444,227755.9949
1699,20220827,34286.5166,60050.3652,56720.9657,27702.4293,51575.8117,40389.2524,270725.3409
1700,20220828,34284.7407,55691.9762,47580.4084,24859.4199,47143.8674,37551.0338,247111.4464
1701,20220829,24434.2364,43338.8984,33707.6558,21674.4878,27109.5265,32279.0062,182543.8111
1702,20220830,26899.3095,37065.5523,36981.2177,20297.6697,33589.8269,36307.9864,191141.5625
1703,20220831,30700.9745,43498.3164,43652.3654,22115.324,39136.4169,37264.3705,216367.7677
1704,20220901,33015.2613,51845.8724,43794.933,24191.3098,38175.3659,39310.3312,230333.0736
1705,20220902,32639.1009,56890.9565,50148.2772,26847.2302,50148.3185,42927.3439,259601.2272
1706,20220903,44243.7401,57549.3611,57520.988,28762.146,55637.9971,44049.1758,287763.4081
1707,20220904,46880.5799,53202.2057,47125.365,25738.4491,48172.4852,44902.5577,266021.6426
1708,20220905,27209.2247,37252.7239,32472.8684,21099.4266,33458.9059,33828.417,185321.5665
1709,20220906,25479.0025,37479.75,41699.371,23372.496,36567.6395,30641.5438,195239.8028
1710,20220907,27945.645,41682.3141,40975.9602,22624.4291,36330.2884,35870.5781,205429.2149
1711,20220908,29770.1964,49041.7676,43391.3907,21947.9764,40966.6264,39404.4539,224522.4114
1712,20220909,34660.3229,53145.8312,52657.1696,25543.5544,51069.8867,47971.602,265048.3668
1713,20220910,40441.1665,63036.6443,61741.022,27687.933,58829.6611,47116.5268,298852.9537
1714,20220911,41347.3298,54655.9244,52655.3937,23897.6668,43116.5805,46127.1027,261799.9979
1715,20220912,31838.996,44784.3984,38280.3092,24612.2807,40926.5241,45935.1816,226377.69
1716,20220913,26576.4674,42092.2992,42812.5712,24518.4884,32702.6616,35433.5415,204136.0293
1717,20220914,22698.3974,47555.3806,43676.4433,23664.9826,33685.519,41139.1365,212419.8594
1718,20220915,25922.4819,51765.0483,43390.5647,26806.1367,36890.2338,40591.7463,225366.2117
1719,20220916,32754.7409,57435.2079,54525.086,27756.0367,53953.3701,50541.1641,276965.6057
1720,20220917,43776.8023,68427.4094,57791.7508,31921.596,58093.9016,48618.3187,308629.7788
1721,20220918,41741.497,56233.1301,49119.2464,23486.484,49438.578,37806.1026,257825.0381
1722,20220919,23434.0743,37107.1414,36310.96,23266.355,32805.829,36027.642,188952.0017
1723,20220920,23144.3548,41384.3346,41213.7243,21968.6677,37426.5556,34272.0616,199409.6986
1724,20220921,26390.7,42653.9792,40378.6383,23950.3243,40348.4893,38129.7707,211851.9018
1725,20220922,26589.7247,44384.4905,42362.9794,22793.3048,36491.441,39922.1907,212544.1311
1726,20220923,36259.5828,58435.8656,53550.4886,30055.4968,48657.0168,49133.9905,276092.4411
1727,20220924,47963.0529,65820.8425,59104.9669,30873.815,57826.4428,46286.1077,307875.2278
1728,20220925,44176.2972,61448.0811,58183.5639,22302.2478,48286.0602,40299.7553,274696.0055
1729,20220926,22686.3791,37335.9847,35086.1672,22425.1979,30886.205,36388.3562,184808.2901
1730,20220927,20351.814,39119.5665,41364.4693,22578.4209,32790.4654,32819.5406,189024.2767
1731,20220928,21855.6709,42212.6887,35245.5026,20927.2882,34510.5691,32776.6712,187528.3907
1732,20220929,27054.5975,45971.856,38929.1735,21511.1463,39112.339,34375.8898,206955.0021
1733,20220930,30264.8878,58980.943,53600.3377,26523.3556,51358.1607,50073.359,270801.0438
1734,20221001,46949.7987,63777.2772,65558.0919,31257.6159,60009.4369,51699.753,319251.9736
1735,20221002,46539.5658,59365.6938,58193.1868,23381.2516,45834.9465,39831.8263,273146.4708
1736,20221003,18295.2392,33448.6222,34229.5639,20776.6671,28303.9225,33013.981,168067.9959
1737,20221004,19908.252,38278.7398,35442.9166,22385.3434,29491.7105,33822.0981,179329.0604
1738,20221005,23139.5227,39880.1473,40651.2183,20602.3398,31024.4774,34060.3165,189358.022
1739,20221006,20681.5532,39537.729,37058.6139,21394.5564,33571.3245,36684.1881,188927.9651
1740,20221007,27745.2987,56493.9396,52813.2836,27815.0131,53215.3391,50887.5059,268970.38
1741,20221008,46574.5882,67325.3602,58887.8115,28421.9579,57573.9759,49298.8601,308082.5538
1742,20221009,48089.6374,54748.932,57665.0011,21251.0802,42892.5693,39983.8929,264631.1129
1743,20221010,21536.4219,38006.4902,33909.6541,20302.0062,28356.167,27773.6305,169884.3699
1744,20221011,20513.1318,37754.3124,37970.5592,21335.7452,32025.2177,34372.5858,183971.5521
1745,20221012,23161.7008,43043.8099,37802.2617,22244.2213,34837.2521,38958.7856,200048.0314
1746,20221013,22287.132,43977.7268,38413.9147,22036.3584,36608.6504,39332.0963,202655.8786
1747,20221014,32817.9712,59815.0791,57791.8334,26497.3779,53645.9329,54381.1968,284949.3913
1748,20221015,47380.599,73523.2099,65838.5602,29579.9686,60042.1465,54569.8965,330934.3807
1749,20221016,43096.2196,60911.3876,63524.4386,25374.8439,47721.6544,42381.6057,283010.1498
1750,20221017,21645.5365,36422.5939,31137.5568,22060.2298,29557.4601,32907.8813,173731.2584
1751,20221018,21417.2714,36235.0093,37848.0221,23281.4295,31718.4826,35384.8075,185885.0224
1752,20221019,21903.2072,42310.0328,39119.5665,21584.619,32507.643,34548.1108,191973.1793
1753,20221020,23653.9555,42771.2299,41546.7262,23190.9825,35538.3609,36886.8059,203588.0609
1754,20221021,31507.6048,60521.846,54677.1526,28857.3425,53953.7005,56528.7142,286046.3606
1755,20221022,48808.5052,76440.2289,72317.7868,31023.8992,58382.6712,52006.9011,338979.9924
1756,20221023,47254.5101,57813.4746,53441.2914,22795.3285,46095.2191,45630.6767,273030.5004
1757,20221024,21611.877,36530.3869,30994.7414,21131.2689,30453.2571,31971.6516,172693.1829
1758,20221025,20302.0475,40780.859,34934.2658,24821.8782,30574.8856,34516.3098,185930.2459
1759,20221026,19375.1103,41796.426,39184.9031,23464.3885,36202.0106,35628.1471,195650.9856
1760,20221027,24429.6934,41421.835,41392.2642,24151.6205,40079.5024,37101.4007,208576.3162
1761,20221028,33783.3587,58032.6124,66477.6777,26222.1134,50387.0738,57373.1753,292276.0113
1762,20221029,51269.407,72142.84,70420.6713,30197.7753,59625.3469,53171.4372,336827.4777
1763,20221030,50458.0272,60963.9212,63720.6136,24356.5098,48813.0482,39299.7171,287611.8371
1764,20221031,45961.7375,70840.7336,64464.3027,28958.3623,52243.8805,44652.8992,307121.9158
1765,20221101,39566.3086,56211.8606,55907.9752,27045.9658,42602.602,38749.725,260084.4372
1766,20221102,19569.4268,41162.9253,40252.5081,22401.533,29344.063,30956.6628,183687.119
